9:56:35,36.0,30.72,30.728681036108743,5.271318963891257,5.271318963891257,63.54,0.0,68.73035440432362
9:57:5,36.0,30.35,30.356930622700087,5.643069377299913,5.643069377299913,75.65,0.0,81.20229930811101
9:57:35,36.0,29.98,29.978466545938282,6.021533454061718,6.021533454061718,89.22,-0.0,95.15170383784636
9:58:5,36.0,29.66,29.666759954526555,6.333240045473445,6.333240045473445,93.99,0.0,100
9:58:35,36.0,29.27,29.320656081230393,6.679343918769607,6.679343918769607,93.99,0.0,100
9:59:5,36.0,29.07,29.080394242870028,6.919605757129972,6.919605757129972,93.99,0.0,100
9:59:35,36.0,28.81,28.856342449018562,7.1436575509814375,7.1436575509814375,93.99,0.0,100
10:0:5,36.0,28.57,28.60240205276543,7.397597947234569,7.397597947234569,93.99,0.0,100
10:0:36,36.0,28.41,28.404322118641595,7.595677881358405,7.595677881358405,93.99,-0.0,100
10:1:6,36.0,28.17,28.156403336160093,7.843596663839907,7.843596663839907,93.99,-0.0,100
10:1:36,36.0,27.94,27.949943394129804,8.050056605870196,8.050056605870196,93.99,0.0,100
10:2:6,36.0,27.74,27.785657749699162,8.214342250300838,8.214342250300838,93.99,0.0,100
10:2:36,36.0,27.6,27.600044280657933,8.399955719342067,8.399955719342067,93.99,0.0,100
10:3:6,36.0,27.37,27.389453650463885,8.610546349536115,8.610546349536115,93.99,0.0,100
10:3:36,36.0,27.25,27.25856670065384,8.74143329934616,8.74143329934616,93.99,0.0,100
10:4:6,36.0,27.12,27.118292847819234,8.881707152180766,8.881707152180766,93.99,-0.0,100
10:4:36,36.0,26.91,26.917170995982147,9.082829004017853,9.082829004017853,93.99,0.0,100
10:5:6,36.0,26.8,26.807441075775447,9.192558924224553,9.192558924224553,93.99,0.0,100
10:5:36,36.0,26.62,26.656432166152335,9.343567833847665,9.343567833847665,93.99,0.0,100
10:6:6,36.0,26.55,26.531587843035652,9.468412156964348,9.468412156964348,93.99,-0.0,100
10:6:36,36.0,26.42,26.397099500379838,9.602900499620162,9.602900499620162,93.99,-0.0,100
10:7:6,36.0,26.27,26.263132014199236,9.736867985800764,9.736867985800764,93.99,-0.0,100
10:21:1,35.0,24.13,24.12999999893139,10.870000001068611,9.760173000959506,0.13,-0.0,0
10:21:31,35.0,24.13,24.129999999999992,10.870000000000008,9.760173000000007,24.67,0.0,34.30017300000001
10:22:5,37.0,23.87,23.528827372455343,13.471172627544657,8.082703576526795,0.11,-0.01,0
10:22:57,37.0,23.73,23.333703966660494,13.666296033339506,8.490869725513836,0.12,-0.0,0
10:23:27,37.0,23.78,23.71712492046335,13.282875079536652,13.282875079536652,18.75,-0.0,31.91986119948517
